FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.406;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.066;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.202;3.064
Frame3;0.439;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.066;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.202;3.064
Frame4;0.446;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.066;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.202;3.064
Frame5;0.452;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.065;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.201;3.064
Frame6;0.459;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.065;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.201;3.064
Frame7;0.466;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.065;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.201;3.064
Frame8;0.473;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.065;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.201;3.064
Frame9;0.480;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.159;0.475;3.083;7;0.179;0.421;3.065;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.512;3.045;10;0.625;0.512;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.201;3.064
Frame10;0.488;0;0.381;0.492;3.059;1;0.387;0.546;3.115;2;0.374;0.882;3.144;3;0.369;1.084;3.149;4;0.233;0.785;3.134;5;0.097;0.635;3.149;6;0.158;0.475;3.083;7;0.179;0.421;3.065;8;0.510;0.797;3.099;9;0.684;0.676;3.124;10;0.625;0.513;3.045;10;0.625;0.513;3.045;12;0.320;0.429;3.048;13;0.281;0.109;3.072;14;0.252;-0.182;3.124;15;0.235;-0.232;3.069;16;0.444;0.434;3.038;17;0.530;0.112;3.082;18;0.621;-0.153;3.121;19;0.634;-0.201;3.063
