Frametime;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.zHead;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z)
Frame11;6.540;0;0.188;0.818;1.468;1;0.187;0.860;1.465;2;0.186;1.072;1.459;3;0.158;1.255;1.391;4;0.033;1.005;1.477;5;-0.180;1.007;1.425;6;-0.322;1.036;1.311;7;-0.370;1.046;1.276;8;0.334;1.025;1.468;9;0.536;1.029;1.473;10;0.706;1.051;1.414;10;0.706;1.051;1.414;12;0.120;0.746;1.470;13;0.035;0.531;1.642;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.755;1.466;17;0.031;0.619;1.565;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame12;6.547;0;0.188;0.818;1.468;1;0.187;0.860;1.465;2;0.186;1.072;1.459;3;0.158;1.255;1.391;4;0.033;1.005;1.477;5;-0.180;1.007;1.425;6;-0.322;1.036;1.311;7;-0.370;1.046;1.276;8;0.334;1.025;1.468;9;0.536;1.029;1.473;10;0.706;1.051;1.414;10;0.706;1.051;1.414;12;0.120;0.746;1.470;13;0.035;0.531;1.642;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.755;1.466;17;0.031;0.619;1.565;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame13;6.554;0;0.188;0.818;1.468;1;0.187;0.860;1.465;2;0.186;1.072;1.459;3;0.158;1.255;1.391;4;0.033;1.005;1.477;5;-0.180;1.007;1.425;6;-0.322;1.036;1.311;7;-0.370;1.046;1.276;8;0.334;1.025;1.468;9;0.536;1.029;1.473;10;0.706;1.051;1.414;10;0.706;1.051;1.414;12;0.120;0.746;1.470;13;0.035;0.531;1.642;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.755;1.466;17;0.031;0.619;1.565;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame14;6.561;0;0.188;0.818;1.468;1;0.187;0.860;1.465;2;0.186;1.072;1.459;3;0.158;1.255;1.391;4;0.033;1.005;1.477;5;-0.180;1.007;1.425;6;-0.322;1.036;1.311;7;-0.370;1.046;1.276;8;0.334;1.025;1.468;9;0.536;1.029;1.473;10;0.706;1.051;1.414;10;0.706;1.051;1.414;12;0.120;0.746;1.470;13;0.035;0.531;1.642;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.755;1.466;17;0.031;0.619;1.565;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame15;6.568;0;0.188;0.818;1.468;1;0.187;0.860;1.465;2;0.186;1.072;1.459;3;0.158;1.255;1.391;4;0.033;1.005;1.477;5;-0.180;1.007;1.425;6;-0.322;1.036;1.311;7;-0.370;1.046;1.276;8;0.334;1.025;1.468;9;0.536;1.029;1.473;10;0.706;1.051;1.414;10;0.706;1.051;1.414;12;0.120;0.746;1.470;13;0.035;0.531;1.642;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.755;1.466;17;0.031;0.619;1.565;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame16;6.575;0;0.188;0.818;1.468;1;0.187;0.860;1.465;2;0.186;1.072;1.459;3;0.158;1.255;1.391;4;0.033;1.005;1.477;5;-0.180;1.007;1.425;6;-0.322;1.036;1.311;7;-0.370;1.046;1.276;8;0.334;1.025;1.468;9;0.536;1.029;1.473;10;0.706;1.051;1.414;10;0.706;1.051;1.414;12;0.120;0.746;1.470;13;0.035;0.531;1.642;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.755;1.466;17;0.031;0.619;1.565;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame17;6.582;0;0.188;0.821;1.461;1;0.188;0.863;1.458;2;0.186;1.074;1.449;3;0.159;1.257;1.381;4;0.033;1.007;1.470;5;-0.180;1.007;1.425;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.027;1.458;9;0.534;1.028;1.459;10;0.703;1.052;1.399;10;0.703;1.052;1.399;12;0.121;0.748;1.464;13;0.033;0.548;1.636;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.757;1.461;17;0.043;0.619;1.601;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame18;6.589;0;0.188;0.821;1.461;1;0.188;0.863;1.458;2;0.186;1.074;1.449;3;0.159;1.257;1.381;4;0.033;1.007;1.470;5;-0.180;1.007;1.425;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.027;1.458;9;0.534;1.028;1.459;10;0.703;1.052;1.399;10;0.703;1.052;1.399;12;0.121;0.748;1.464;13;0.033;0.548;1.636;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.757;1.461;17;0.043;0.619;1.601;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame19;6.596;0;0.188;0.821;1.461;1;0.188;0.863;1.458;2;0.186;1.074;1.449;3;0.159;1.257;1.381;4;0.033;1.007;1.470;5;-0.180;1.007;1.425;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.027;1.458;9;0.534;1.028;1.459;10;0.703;1.052;1.399;10;0.703;1.052;1.399;12;0.121;0.748;1.464;13;0.033;0.548;1.636;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.757;1.461;17;0.043;0.619;1.601;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
Frame20;6.603;0;0.188;0.821;1.461;1;0.188;0.863;1.458;2;0.186;1.074;1.449;3;0.159;1.257;1.381;4;0.033;1.007;1.470;5;-0.180;1.007;1.425;6;-0.323;1.036;1.311;7;-0.370;1.045;1.276;8;0.335;1.027;1.458;9;0.534;1.028;1.459;10;0.703;1.052;1.399;10;0.703;1.052;1.399;12;0.121;0.748;1.464;13;0.033;0.548;1.636;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.256;0.757;1.461;17;0.043;0.619;1.601;18;0.000;0.000;0.000;19;0.093;0.589;1.5470.000;0.000;0.000
