FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.407;0;0.480;0.534;2.821;1;0.483;0.589;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.736;8;0.615;0.816;2.869;9;0.681;0.549;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.167;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame3;0.433;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.736;8;0.615;0.816;2.869;9;0.681;0.549;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.167;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame4;0.440;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.736;8;0.615;0.816;2.869;9;0.681;0.549;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.167;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame5;0.447;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.737;8;0.615;0.816;2.869;9;0.681;0.550;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.166;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame6;0.454;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.737;8;0.615;0.816;2.869;9;0.681;0.550;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.166;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame7;0.461;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.737;8;0.615;0.816;2.869;9;0.681;0.550;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.166;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame8;0.468;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.737;8;0.615;0.816;2.869;9;0.681;0.550;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.166;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame9;0.475;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.737;8;0.615;0.816;2.869;9;0.681;0.550;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.891;15;0.369;-0.166;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.674;-0.173;2.868
Frame10;0.482;0;0.480;0.534;2.821;1;0.483;0.590;2.877;2;0.478;0.932;2.898;3;0.458;1.155;2.932;4;0.327;0.810;2.887;5;0.293;0.554;2.834;6;0.261;0.337;2.760;7;0.255;0.279;2.737;8;0.615;0.816;2.869;9;0.681;0.550;2.834;10;0.707;0.332;2.758;10;0.707;0.332;2.758;12;0.416;0.469;2.809;13;0.398;0.144;2.846;14;0.379;-0.095;2.892;15;0.369;-0.166;2.866;16;0.546;0.471;2.805;17;0.623;0.137;2.853;18;0.669;-0.099;2.886;19;0.673;-0.173;2.868
