FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.406;0;0.489;0.530;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.311;0.561;2.907;6;0.276;0.357;2.820;7;0.274;0.333;2.816;8;0.612;0.818;2.882;9;0.675;0.561;2.849;10;0.703;0.354;2.772;10;0.703;0.354;2.772;12;0.427;0.465;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.932;15;0.384;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.847
Frame3;0.433;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.357;2.820;7;0.274;0.333;2.815;8;0.612;0.818;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.932;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.847
Frame4;0.440;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.357;2.820;7;0.274;0.333;2.815;8;0.612;0.818;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.932;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.847
Frame5;0.447;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.358;2.820;7;0.274;0.333;2.815;8;0.612;0.819;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.931;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.846
Frame6;0.454;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.358;2.820;7;0.274;0.333;2.815;8;0.612;0.819;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.931;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.846
Frame7;0.461;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.358;2.820;7;0.274;0.333;2.815;8;0.612;0.819;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.931;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.846
Frame8;0.468;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.358;2.820;7;0.274;0.333;2.815;8;0.612;0.819;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.931;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.846
Frame9;0.475;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.358;2.820;7;0.274;0.333;2.815;8;0.612;0.819;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.931;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.846
Frame10;0.482;0;0.489;0.531;2.872;1;0.499;0.590;2.923;2;0.488;0.931;2.920;3;0.463;1.163;2.920;4;0.335;0.809;2.941;5;0.310;0.561;2.907;6;0.276;0.358;2.820;7;0.274;0.333;2.815;8;0.612;0.819;2.882;9;0.675;0.561;2.849;10;0.702;0.354;2.771;10;0.702;0.354;2.771;12;0.427;0.466;2.876;13;0.414;0.137;2.905;14;0.405;-0.119;2.931;15;0.385;-0.169;2.861;16;0.552;0.469;2.848;17;0.627;0.142;2.893;18;0.675;-0.111;2.918;19;0.669;-0.164;2.846
