FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;1.607;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;1.632;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame3;1.638;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.255;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.428;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame4;1.648;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.255;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.428;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame5;1.655;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.255;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.428;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame6;1.662;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.255;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.428;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame7;1.669;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.254;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.429;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame8;1.676;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.254;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.429;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame9;1.683;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.254;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.429;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
Frame10;1.690;0;0.494;0.493;3.042;1;0.494;0.547;3.099;2;0.477;0.885;3.126;3;0.477;1.095;3.175;4;0.326;0.768;3.096;5;0.304;0.519;3.043;6;0.300;0.311;2.973;7;0.296;0.254;2.947;8;0.616;0.773;3.079;9;0.672;0.523;3.049;10;0.704;0.315;2.989;10;0.704;0.315;2.989;12;0.432;0.429;3.025;13;0.385;0.118;3.054;14;0.344;-0.162;3.101;15;0.323;-0.213;3.080;16;0.562;0.431;3.028;17;0.647;0.123;3.049;18;0.744;-0.145;3.091;19;0.760;-0.185;3.041
