FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.414;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.109;4;0.216;0.792;3.073;5;0.190;0.541;3.032;6;0.179;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.974;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.452;2.997;13;0.290;0.112;3.029;14;0.280;-0.158;3.060;15;0.261;-0.209;2.993;16;0.426;0.454;2.971;17;0.489;0.118;2.998;18;0.530;-0.141;3.019;19;0.524;-0.192;2.949
Frame3;0.430;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.109;4;0.216;0.792;3.073;5;0.190;0.541;3.032;6;0.179;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.974;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.452;2.997;13;0.290;0.112;3.029;14;0.280;-0.158;3.060;15;0.261;-0.209;2.993;16;0.426;0.454;2.971;17;0.489;0.118;2.998;18;0.530;-0.141;3.019;19;0.524;-0.192;2.949
Frame4;0.437;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.073;5;0.190;0.541;3.032;6;0.179;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.974;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.060;15;0.261;-0.210;2.993;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame5;0.444;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.073;5;0.190;0.541;3.032;6;0.179;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.974;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.060;15;0.261;-0.210;2.993;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame6;0.451;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.073;5;0.190;0.541;3.032;6;0.179;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.974;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.060;15;0.261;-0.210;2.993;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame7;0.457;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.073;5;0.190;0.541;3.032;6;0.179;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.974;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.060;15;0.261;-0.210;2.993;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame8;0.464;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.973;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.210;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame9;0.471;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.973;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.210;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame10;0.478;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.973;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.210;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame11;0.485;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.973;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.210;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame12;0.492;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.371;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.973;10;0.547;0.341;2.905;10;0.547;0.341;2.905;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.210;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame13;0.499;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.904;10;0.547;0.341;2.904;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.211;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame14;0.506;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.904;10;0.547;0.341;2.904;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.211;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame15;0.514;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.904;10;0.547;0.341;2.904;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.211;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame16;0.522;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.904;10;0.547;0.341;2.904;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.211;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame17;0.529;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.792;3.074;5;0.190;0.541;3.032;6;0.178;0.335;2.960;7;0.175;0.301;2.936;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.904;10;0.547;0.341;2.904;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.159;3.061;15;0.261;-0.211;2.994;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame18;0.536;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.791;3.074;5;0.190;0.540;3.032;6;0.178;0.335;2.960;7;0.174;0.302;2.937;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.903;10;0.547;0.341;2.903;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.160;3.061;15;0.261;-0.211;2.995;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame19;0.543;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.791;3.074;5;0.190;0.540;3.032;6;0.178;0.335;2.960;7;0.174;0.302;2.937;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.903;10;0.547;0.341;2.903;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.160;3.061;15;0.261;-0.211;2.995;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame20;0.550;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.791;3.074;5;0.190;0.540;3.032;6;0.178;0.335;2.960;7;0.174;0.302;2.937;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.903;10;0.547;0.341;2.903;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.160;3.061;15;0.261;-0.211;2.995;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
Frame21;0.557;0;0.364;0.515;2.997;1;0.374;0.571;3.051;2;0.368;0.909;3.069;3;0.370;1.124;3.110;4;0.216;0.791;3.074;5;0.190;0.540;3.032;6;0.178;0.335;2.960;7;0.174;0.302;2.937;8;0.496;0.795;3.016;9;0.552;0.548;2.972;10;0.547;0.341;2.903;10;0.547;0.341;2.903;12;0.300;0.451;2.997;13;0.290;0.112;3.029;14;0.280;-0.160;3.061;15;0.261;-0.211;2.995;16;0.426;0.453;2.971;17;0.489;0.119;2.998;18;0.530;-0.141;3.018;19;0.524;-0.192;2.949
