FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame320;19.718;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.291;0.833;3.389;3;0.294;1.020;3.404;4;0.142;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.291;3.203;7;0.055;0.237;3.168;8;0.427;0.717;3.319;9;0.469;0.467;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.262;3.309;15;0.092;-0.286;3.248;16;0.336;0.371;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame321;19.759;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.290;0.833;3.389;3;0.294;1.020;3.404;4;0.142;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.291;3.203;7;0.055;0.238;3.168;8;0.427;0.717;3.319;9;0.469;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.262;3.309;15;0.092;-0.285;3.247;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame322;19.797;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.290;0.834;3.389;3;0.294;1.020;3.404;4;0.142;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.292;3.203;7;0.055;0.238;3.168;8;0.426;0.717;3.318;9;0.469;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.262;3.309;15;0.092;-0.285;3.246;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame323;19.817;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.290;0.834;3.389;3;0.294;1.020;3.404;4;0.142;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.292;3.203;7;0.055;0.238;3.168;8;0.426;0.717;3.318;9;0.469;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.262;3.309;15;0.092;-0.285;3.246;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame324;19.834;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.290;0.834;3.389;3;0.294;1.020;3.404;4;0.143;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.292;3.204;7;0.054;0.239;3.167;8;0.426;0.717;3.318;9;0.470;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.263;3.309;15;0.092;-0.285;3.246;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame325;19.851;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.290;0.834;3.389;3;0.294;1.020;3.404;4;0.143;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.292;3.204;7;0.053;0.239;3.164;8;0.426;0.717;3.318;9;0.470;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.263;3.309;15;0.092;-0.286;3.246;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame326;19.868;0;0.274;0.432;3.267;1;0.283;0.483;3.330;2;0.290;0.834;3.389;3;0.294;1.020;3.404;4;0.143;0.717;3.356;5;0.093;0.469;3.278;6;0.061;0.292;3.204;7;0.053;0.239;3.164;8;0.426;0.717;3.318;9;0.470;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.263;3.309;15;0.092;-0.286;3.246;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame327;19.885;0;0.274;0.432;3.267;1;0.283;0.484;3.330;2;0.290;0.834;3.388;3;0.294;1.020;3.404;4;0.143;0.717;3.356;5;0.093;0.470;3.278;6;0.061;0.292;3.204;7;0.053;0.239;3.163;8;0.427;0.717;3.318;9;0.470;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.264;3.309;15;0.092;-0.286;3.245;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame328;19.902;0;0.274;0.432;3.267;1;0.283;0.484;3.330;2;0.290;0.834;3.388;3;0.294;1.020;3.404;4;0.143;0.717;3.356;5;0.093;0.470;3.278;6;0.061;0.292;3.204;7;0.053;0.239;3.163;8;0.427;0.717;3.318;9;0.470;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.264;3.309;15;0.092;-0.286;3.245;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
Frame329;19.919;0;0.274;0.432;3.267;1;0.283;0.484;3.330;2;0.290;0.834;3.388;3;0.294;1.020;3.404;4;0.143;0.717;3.356;5;0.093;0.470;3.278;6;0.061;0.292;3.204;7;0.053;0.239;3.162;8;0.427;0.717;3.318;9;0.470;0.468;3.242;10;0.496;0.286;3.177;10;0.496;0.286;3.177;12;0.207;0.369;3.259;13;0.151;0.020;3.298;14;0.102;-0.264;3.308;15;0.092;-0.287;3.245;16;0.336;0.372;3.234;17;0.396;0.031;3.287;18;0.469;-0.239;3.322;19;0.471;-0.305;3.292
