FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.414;0;0.471;0.533;2.796;1;0.471;0.592;2.848;2;0.461;0.928;2.843;3;0.442;1.155;2.868;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.709;7;0.259;0.289;2.673;8;0.608;0.817;2.829;9;0.673;0.560;2.809;10;0.728;0.355;2.740;10;0.728;0.355;2.740;12;0.407;0.467;2.784;13;0.393;0.149;2.830;14;0.377;-0.104;2.892;15;0.364;-0.178;2.876;16;0.539;0.471;2.787;17;0.615;0.132;2.844;18;0.663;-0.110;2.886;19;0.675;-0.168;2.817
Frame3;0.440;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.843;3;0.442;1.155;2.867;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.709;7;0.259;0.289;2.673;8;0.608;0.817;2.829;9;0.673;0.559;2.809;10;0.729;0.355;2.740;10;0.729;0.355;2.740;12;0.407;0.467;2.784;13;0.393;0.149;2.830;14;0.377;-0.104;2.892;15;0.364;-0.178;2.876;16;0.539;0.471;2.787;17;0.615;0.132;2.844;18;0.662;-0.110;2.886;19;0.674;-0.168;2.817
Frame4;0.447;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.843;3;0.442;1.155;2.867;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.709;7;0.259;0.289;2.673;8;0.608;0.817;2.829;9;0.673;0.559;2.809;10;0.729;0.355;2.740;10;0.729;0.355;2.740;12;0.407;0.467;2.784;13;0.393;0.149;2.830;14;0.377;-0.104;2.892;15;0.364;-0.178;2.876;16;0.539;0.471;2.787;17;0.615;0.132;2.844;18;0.662;-0.110;2.886;19;0.674;-0.168;2.817
Frame5;0.453;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.843;3;0.442;1.155;2.866;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.262;0.312;2.678;8;0.608;0.817;2.828;9;0.673;0.559;2.809;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.364;-0.179;2.876;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame6;0.460;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.843;3;0.442;1.155;2.866;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.262;0.312;2.678;8;0.608;0.817;2.828;9;0.673;0.559;2.809;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.364;-0.179;2.876;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame7;0.467;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.843;3;0.442;1.155;2.866;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.262;0.312;2.678;8;0.608;0.817;2.828;9;0.673;0.559;2.809;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.364;-0.179;2.876;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame8;0.475;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.843;3;0.442;1.155;2.866;4;0.317;0.808;2.834;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.262;0.312;2.678;8;0.608;0.817;2.828;9;0.673;0.559;2.809;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.364;-0.179;2.876;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame9;0.482;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.842;3;0.442;1.156;2.865;4;0.318;0.809;2.833;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.263;0.327;2.681;8;0.608;0.817;2.828;9;0.673;0.559;2.808;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.365;-0.179;2.877;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame10;0.489;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.842;3;0.442;1.156;2.865;4;0.318;0.809;2.833;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.263;0.327;2.681;8;0.608;0.817;2.828;9;0.673;0.559;2.808;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.365;-0.179;2.877;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame11;0.496;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.842;3;0.442;1.156;2.865;4;0.318;0.809;2.833;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.263;0.327;2.681;8;0.608;0.817;2.828;9;0.673;0.559;2.808;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.365;-0.179;2.877;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame12;0.503;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.842;3;0.442;1.156;2.865;4;0.318;0.809;2.833;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.263;0.327;2.681;8;0.608;0.817;2.828;9;0.673;0.559;2.808;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.365;-0.179;2.877;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
Frame13;0.511;0;0.471;0.533;2.796;1;0.471;0.592;2.847;2;0.461;0.928;2.842;3;0.442;1.156;2.865;4;0.318;0.809;2.833;5;0.284;0.560;2.784;6;0.263;0.351;2.708;7;0.263;0.327;2.681;8;0.608;0.817;2.828;9;0.673;0.559;2.808;10;0.729;0.355;2.739;10;0.729;0.355;2.739;12;0.407;0.467;2.784;13;0.393;0.149;2.831;14;0.377;-0.104;2.892;15;0.365;-0.179;2.877;16;0.539;0.471;2.787;17;0.615;0.131;2.844;18;0.662;-0.109;2.886;19;0.674;-0.168;2.817
