FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.401;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.790;3.138;5;0.242;0.539;3.082;6;0.241;0.339;3.013;7;0.239;0.285;2.998;8;0.556;0.788;3.085;9;0.616;0.524;3.048;10;0.630;0.321;2.994;10;0.630;0.321;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.213;3.212;15;0.364;-0.268;3.150;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.188;19;0.581;-0.258;3.122
Frame3;0.432;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.241;0.338;3.013;7;0.239;0.286;2.998;8;0.556;0.788;3.085;9;0.616;0.524;3.048;10;0.631;0.321;2.994;10;0.631;0.321;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.150;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.189;19;0.581;-0.259;3.124
Frame4;0.439;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.241;0.338;3.013;7;0.239;0.286;2.998;8;0.556;0.788;3.085;9;0.616;0.524;3.048;10;0.631;0.321;2.994;10;0.631;0.321;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.150;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.189;19;0.581;-0.259;3.124
Frame5;0.446;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.241;0.338;3.013;7;0.239;0.286;2.998;8;0.556;0.788;3.085;9;0.616;0.524;3.048;10;0.631;0.321;2.994;10;0.631;0.321;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.150;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.189;19;0.581;-0.259;3.124
Frame6;0.453;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.241;0.338;3.013;7;0.239;0.286;2.998;8;0.556;0.788;3.085;9;0.616;0.524;3.048;10;0.631;0.321;2.994;10;0.631;0.321;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.150;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.189;19;0.581;-0.259;3.124
Frame7;0.460;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.241;0.338;3.013;7;0.239;0.286;2.998;8;0.556;0.788;3.085;9;0.616;0.524;3.048;10;0.631;0.321;2.994;10;0.631;0.321;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.150;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.189;19;0.581;-0.259;3.124
Frame8;0.467;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.240;0.337;3.012;7;0.239;0.281;2.997;8;0.556;0.788;3.085;9;0.616;0.524;3.049;10;0.631;0.320;2.994;10;0.631;0.320;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.151;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.190;19;0.581;-0.259;3.125
Frame9;0.474;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.240;0.337;3.012;7;0.239;0.281;2.997;8;0.556;0.788;3.085;9;0.616;0.524;3.049;10;0.631;0.320;2.994;10;0.631;0.320;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.151;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.190;19;0.581;-0.259;3.125
Frame10;0.481;0;0.426;0.491;3.073;1;0.434;0.552;3.129;2;0.421;0.907;3.136;3;0.412;1.105;3.142;4;0.266;0.789;3.138;5;0.241;0.539;3.082;6;0.240;0.337;3.012;7;0.239;0.281;2.997;8;0.556;0.788;3.085;9;0.616;0.524;3.049;10;0.631;0.320;2.994;10;0.631;0.320;2.994;12;0.361;0.424;3.079;13;0.371;0.080;3.160;14;0.377;-0.212;3.212;15;0.364;-0.267;3.151;16;0.492;0.424;3.044;17;0.557;0.064;3.156;18;0.588;-0.207;3.190;19;0.581;-0.259;3.125
