FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;4.968;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;4.993;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame3;5.000;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.454;0.898;3.203;3;0.433;1.106;3.198;4;0.303;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.247;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.094;10;0.679;0.326;3.094;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.252;3.226;19;0.657;-0.301;3.152
Frame4;5.009;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.454;0.898;3.203;3;0.433;1.106;3.198;4;0.303;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.247;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.094;10;0.679;0.326;3.094;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.252;3.226;19;0.657;-0.301;3.152
Frame5;5.017;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.454;0.898;3.203;3;0.433;1.106;3.198;4;0.303;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.247;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.094;10;0.679;0.326;3.094;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.252;3.226;19;0.657;-0.301;3.152
Frame6;5.024;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.454;0.898;3.203;3;0.433;1.106;3.198;4;0.303;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.247;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.094;10;0.679;0.326;3.094;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.252;3.226;19;0.657;-0.301;3.152
Frame7;5.031;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.455;0.898;3.202;3;0.433;1.106;3.197;4;0.304;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.248;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.093;10;0.679;0.326;3.093;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.251;3.226;19;0.657;-0.300;3.152
Frame8;5.038;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.455;0.898;3.202;3;0.433;1.106;3.197;4;0.304;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.248;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.093;10;0.679;0.326;3.093;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.251;3.226;19;0.657;-0.300;3.152
Frame9;5.045;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.455;0.898;3.202;3;0.433;1.106;3.197;4;0.304;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.248;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.093;10;0.679;0.326;3.093;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.251;3.226;19;0.657;-0.300;3.152
Frame10;5.052;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.455;0.898;3.202;3;0.433;1.106;3.197;4;0.304;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.248;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.093;10;0.679;0.326;3.093;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.251;3.226;19;0.657;-0.300;3.152
Frame11;5.059;0;0.469;0.499;3.185;1;0.473;0.563;3.217;2;0.455;0.898;3.202;3;0.433;1.106;3.197;4;0.304;0.794;3.219;5;0.275;0.545;3.218;6;0.248;0.336;3.144;7;0.248;0.297;3.146;8;0.585;0.799;3.163;9;0.655;0.542;3.142;10;0.679;0.326;3.093;10;0.679;0.326;3.093;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.049;3.205;18;0.664;-0.251;3.226;19;0.657;-0.300;3.152
Frame12;5.066;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.456;0.898;3.200;3;0.433;1.105;3.195;4;0.305;0.794;3.218;5;0.276;0.544;3.218;6;0.249;0.335;3.145;7;0.249;0.297;3.145;8;0.586;0.798;3.162;9;0.655;0.541;3.141;10;0.679;0.326;3.092;10;0.679;0.326;3.092;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.050;3.205;18;0.663;-0.251;3.226;19;0.657;-0.299;3.152
Frame13;5.073;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.456;0.898;3.200;3;0.433;1.105;3.195;4;0.305;0.794;3.218;5;0.276;0.544;3.218;6;0.249;0.335;3.145;7;0.249;0.297;3.145;8;0.586;0.798;3.162;9;0.655;0.541;3.141;10;0.679;0.326;3.092;10;0.679;0.326;3.092;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.050;3.205;18;0.663;-0.251;3.226;19;0.657;-0.299;3.152
Frame14;5.080;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.456;0.898;3.200;3;0.433;1.105;3.195;4;0.305;0.794;3.218;5;0.276;0.544;3.218;6;0.249;0.335;3.145;7;0.249;0.297;3.145;8;0.586;0.798;3.162;9;0.655;0.541;3.141;10;0.679;0.326;3.092;10;0.679;0.326;3.092;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.050;3.205;18;0.663;-0.251;3.226;19;0.657;-0.299;3.152
Frame15;5.087;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.456;0.898;3.200;3;0.433;1.105;3.195;4;0.305;0.794;3.218;5;0.276;0.544;3.218;6;0.249;0.335;3.145;7;0.249;0.297;3.145;8;0.586;0.798;3.162;9;0.655;0.541;3.141;10;0.679;0.326;3.092;10;0.679;0.326;3.092;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.050;3.205;18;0.663;-0.251;3.226;19;0.657;-0.299;3.152
Frame16;5.094;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.456;0.898;3.200;3;0.433;1.105;3.195;4;0.305;0.794;3.218;5;0.276;0.544;3.218;6;0.249;0.335;3.145;7;0.249;0.297;3.145;8;0.586;0.798;3.162;9;0.655;0.541;3.141;10;0.679;0.326;3.092;10;0.679;0.326;3.092;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.291;3.186;16;0.535;0.436;3.170;17;0.608;0.050;3.205;18;0.663;-0.251;3.226;19;0.657;-0.299;3.152
Frame17;5.101;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.457;0.898;3.197;3;0.435;1.104;3.189;4;0.306;0.793;3.217;5;0.277;0.543;3.218;6;0.251;0.333;3.145;7;0.250;0.297;3.145;8;0.588;0.797;3.161;9;0.655;0.541;3.141;10;0.679;0.325;3.091;10;0.679;0.325;3.091;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.290;3.186;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.299;3.152
Frame18;5.108;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.457;0.898;3.197;3;0.435;1.104;3.189;4;0.306;0.793;3.217;5;0.277;0.543;3.218;6;0.251;0.333;3.145;7;0.250;0.297;3.145;8;0.588;0.797;3.161;9;0.655;0.541;3.141;10;0.679;0.325;3.091;10;0.679;0.325;3.091;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.290;3.186;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.299;3.152
Frame19;5.115;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.457;0.898;3.197;3;0.435;1.104;3.189;4;0.306;0.793;3.217;5;0.277;0.543;3.218;6;0.251;0.333;3.145;7;0.250;0.297;3.145;8;0.588;0.797;3.161;9;0.655;0.541;3.141;10;0.679;0.325;3.091;10;0.679;0.325;3.091;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.290;3.186;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.299;3.152
Frame20;5.122;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.457;0.898;3.197;3;0.435;1.104;3.189;4;0.306;0.793;3.217;5;0.277;0.543;3.218;6;0.251;0.333;3.145;7;0.250;0.297;3.145;8;0.588;0.797;3.161;9;0.655;0.541;3.141;10;0.679;0.325;3.091;10;0.679;0.325;3.091;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.290;3.186;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.299;3.152
Frame21;5.129;0;0.469;0.499;3.185;1;0.473;0.563;3.216;2;0.457;0.898;3.197;3;0.435;1.104;3.189;4;0.306;0.793;3.217;5;0.277;0.543;3.218;6;0.251;0.333;3.145;7;0.250;0.297;3.145;8;0.588;0.797;3.161;9;0.655;0.541;3.141;10;0.679;0.325;3.091;10;0.679;0.325;3.091;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.239;3.257;15;0.410;-0.290;3.186;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.299;3.152
Frame22;5.142;0;0.469;0.498;3.185;1;0.473;0.563;3.215;2;0.459;0.898;3.192;3;0.439;1.101;3.173;4;0.308;0.793;3.214;5;0.279;0.542;3.218;6;0.253;0.331;3.145;7;0.252;0.296;3.144;8;0.590;0.796;3.160;9;0.656;0.541;3.140;10;0.680;0.325;3.090;10;0.680;0.325;3.090;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.236;3.257;15;0.410;-0.288;3.187;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.298;3.152
Frame23;5.149;0;0.469;0.498;3.185;1;0.473;0.563;3.215;2;0.459;0.898;3.192;3;0.439;1.101;3.173;4;0.308;0.793;3.214;5;0.279;0.542;3.218;6;0.253;0.331;3.145;7;0.252;0.296;3.144;8;0.590;0.796;3.160;9;0.656;0.541;3.140;10;0.680;0.325;3.090;10;0.680;0.325;3.090;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.236;3.257;15;0.410;-0.288;3.187;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.298;3.152
Frame24;5.158;0;0.469;0.498;3.185;1;0.473;0.563;3.215;2;0.459;0.898;3.192;3;0.439;1.101;3.173;4;0.308;0.793;3.214;5;0.279;0.542;3.218;6;0.253;0.331;3.145;7;0.252;0.296;3.144;8;0.590;0.796;3.160;9;0.656;0.541;3.140;10;0.680;0.325;3.090;10;0.680;0.325;3.090;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.236;3.257;15;0.410;-0.288;3.187;16;0.535;0.435;3.170;17;0.608;0.050;3.205;18;0.663;-0.250;3.226;19;0.657;-0.298;3.152
Frame25;5.168;0;0.470;0.498;3.185;1;0.474;0.563;3.213;2;0.460;0.897;3.188;3;0.441;1.100;3.165;4;0.311;0.792;3.211;5;0.280;0.540;3.217;6;0.257;0.329;3.145;7;0.254;0.295;3.143;8;0.593;0.796;3.158;9;0.657;0.540;3.138;10;0.680;0.325;3.089;10;0.680;0.325;3.089;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.237;3.259;15;0.411;-0.289;3.190;16;0.535;0.435;3.170;17;0.609;0.050;3.205;18;0.663;-0.249;3.226;19;0.656;-0.298;3.152
Frame26;5.175;0;0.470;0.498;3.185;1;0.474;0.563;3.213;2;0.460;0.897;3.188;3;0.441;1.100;3.165;4;0.311;0.792;3.211;5;0.280;0.540;3.217;6;0.257;0.329;3.145;7;0.254;0.295;3.143;8;0.593;0.796;3.158;9;0.657;0.540;3.138;10;0.680;0.325;3.089;10;0.680;0.325;3.089;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.237;3.259;15;0.411;-0.289;3.190;16;0.535;0.435;3.170;17;0.609;0.050;3.205;18;0.663;-0.249;3.226;19;0.656;-0.298;3.152
Frame27;5.182;0;0.470;0.498;3.185;1;0.474;0.563;3.213;2;0.460;0.897;3.188;3;0.441;1.100;3.165;4;0.311;0.792;3.211;5;0.280;0.540;3.217;6;0.257;0.329;3.145;7;0.254;0.295;3.143;8;0.593;0.796;3.158;9;0.657;0.540;3.138;10;0.680;0.325;3.089;10;0.680;0.325;3.089;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.237;3.259;15;0.411;-0.289;3.190;16;0.535;0.435;3.170;17;0.609;0.050;3.205;18;0.663;-0.249;3.226;19;0.656;-0.298;3.152
Frame28;5.189;0;0.470;0.498;3.185;1;0.474;0.563;3.213;2;0.460;0.897;3.188;3;0.441;1.100;3.165;4;0.311;0.792;3.211;5;0.280;0.540;3.217;6;0.257;0.329;3.145;7;0.254;0.295;3.143;8;0.593;0.796;3.158;9;0.657;0.540;3.138;10;0.680;0.325;3.089;10;0.680;0.325;3.089;12;0.408;0.434;3.190;13;0.415;0.077;3.216;14;0.425;-0.237;3.259;15;0.411;-0.289;3.190;16;0.535;0.435;3.170;17;0.609;0.050;3.205;18;0.663;-0.249;3.226;19;0.656;-0.298;3.152
Frame29;5.196;0;0.471;0.498;3.184;1;0.475;0.563;3.210;2;0.462;0.897;3.185;3;0.443;1.099;3.159;4;0.313;0.792;3.208;5;0.283;0.539;3.216;6;0.260;0.328;3.146;7;0.257;0.294;3.142;8;0.596;0.795;3.156;9;0.658;0.540;3.136;10;0.680;0.325;3.088;10;0.680;0.325;3.088;12;0.409;0.433;3.190;13;0.415;0.077;3.216;14;0.425;-0.237;3.260;15;0.411;-0.289;3.190;16;0.536;0.435;3.170;17;0.610;0.050;3.204;18;0.663;-0.249;3.226;19;0.656;-0.297;3.152
