FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.408;0;0.483;0.493;3.030;1;0.492;0.553;3.082;2;0.482;0.898;3.086;3;0.459;1.113;3.116;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.286;0.307;2.947;7;0.301;0.293;2.938;8;0.606;0.785;3.031;9;0.669;0.523;2.997;10;0.703;0.311;2.919;10;0.703;0.311;2.919;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.340;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.143;3.080;19;0.754;-0.208;3.060
Frame3;0.433;0;0.483;0.493;3.030;1;0.492;0.553;3.082;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.286;0.307;2.947;7;0.302;0.293;2.938;8;0.606;0.785;3.031;9;0.669;0.523;2.997;10;0.703;0.311;2.919;10;0.703;0.311;2.919;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.340;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.143;3.080;19;0.755;-0.208;3.061
Frame4;0.440;0;0.483;0.493;3.030;1;0.492;0.553;3.082;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.286;0.307;2.947;7;0.302;0.293;2.938;8;0.606;0.785;3.031;9;0.669;0.523;2.997;10;0.703;0.311;2.919;10;0.703;0.311;2.919;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.340;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.143;3.080;19;0.755;-0.208;3.061
Frame5;0.447;0;0.483;0.493;3.030;1;0.492;0.553;3.082;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.286;0.307;2.947;7;0.302;0.293;2.938;8;0.606;0.785;3.031;9;0.669;0.523;2.997;10;0.703;0.311;2.919;10;0.703;0.311;2.919;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.340;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.143;3.080;19;0.755;-0.208;3.061
Frame6;0.454;0;0.483;0.493;3.030;1;0.492;0.553;3.082;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.286;0.307;2.947;7;0.302;0.293;2.938;8;0.606;0.785;3.031;9;0.669;0.523;2.997;10;0.703;0.311;2.919;10;0.703;0.311;2.919;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.340;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.143;3.080;19;0.755;-0.208;3.061
Frame7;0.461;0;0.483;0.493;3.030;1;0.492;0.553;3.082;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.286;0.307;2.947;7;0.302;0.293;2.938;8;0.606;0.785;3.031;9;0.669;0.523;2.997;10;0.703;0.311;2.919;10;0.703;0.311;2.919;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.340;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.143;3.080;19;0.755;-0.208;3.061
Frame8;0.468;0;0.483;0.493;3.030;1;0.492;0.553;3.083;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.287;0.307;2.948;7;0.302;0.293;2.939;8;0.606;0.785;3.032;9;0.669;0.523;2.997;10;0.703;0.311;2.920;10;0.703;0.311;2.920;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.339;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.144;3.081;19;0.755;-0.209;3.061
Frame9;0.475;0;0.483;0.493;3.030;1;0.492;0.553;3.083;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.287;0.307;2.948;7;0.302;0.293;2.939;8;0.606;0.785;3.032;9;0.669;0.523;2.997;10;0.703;0.311;2.920;10;0.703;0.311;2.920;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.339;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.144;3.081;19;0.755;-0.209;3.061
Frame10;0.482;0;0.483;0.493;3.030;1;0.492;0.553;3.083;2;0.482;0.898;3.087;3;0.459;1.113;3.117;4;0.326;0.774;3.089;5;0.312;0.517;3.034;6;0.287;0.307;2.948;7;0.302;0.293;2.939;8;0.606;0.785;3.032;9;0.669;0.523;2.997;10;0.703;0.311;2.920;10;0.703;0.311;2.920;12;0.420;0.427;3.032;13;0.385;0.116;3.068;14;0.339;-0.164;3.110;15;0.320;-0.218;3.093;16;0.546;0.432;3.006;17;0.648;0.117;3.052;18;0.743;-0.144;3.081;19;0.755;-0.209;3.061
