FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.000;0;0.312;0.447;3.243;1;0.317;0.498;3.307;2;0.328;0.848;3.368;3;0.323;1.038;3.369;4;0.178;0.731;3.304;5;0.130;0.476;3.246;6;0.104;0.282;3.153;7;0.092;0.233;3.129;8;0.474;0.734;3.291;9;0.516;0.480;3.234;10;0.516;0.286;3.137;10;0.516;0.286;3.137;12;0.243;0.385;3.224;13;0.198;0.026;3.267;14;0.158;-0.232;3.262;15;0.143;-0.289;3.239;16;0.375;0.383;3.216;17;0.414;0.033;3.278;18;0.453;-0.236;3.280;19;0.451;-0.301;3.256
Frame2;0.041;0;0.312;0.447;3.242;1;0.317;0.498;3.307;2;0.328;0.848;3.367;3;0.323;1.038;3.368;4;0.177;0.731;3.304;5;0.129;0.476;3.246;6;0.104;0.282;3.153;7;0.092;0.234;3.129;8;0.473;0.733;3.290;9;0.516;0.480;3.233;10;0.516;0.286;3.137;10;0.516;0.286;3.137;12;0.243;0.385;3.223;13;0.198;0.026;3.266;14;0.158;-0.232;3.262;15;0.143;-0.289;3.239;16;0.375;0.383;3.215;17;0.414;0.033;3.278;18;0.453;-0.236;3.280;19;0.451;-0.301;3.256
Frame3;0.080;0;0.312;0.448;3.241;1;0.316;0.498;3.306;2;0.327;0.848;3.366;3;0.323;1.038;3.368;4;0.176;0.731;3.303;5;0.129;0.476;3.246;6;0.104;0.282;3.152;7;0.092;0.234;3.128;8;0.473;0.733;3.290;9;0.515;0.480;3.233;10;0.515;0.286;3.137;10;0.515;0.286;3.137;12;0.243;0.385;3.223;13;0.198;0.026;3.266;14;0.158;-0.232;3.262;15;0.143;-0.289;3.240;16;0.374;0.383;3.215;17;0.415;0.033;3.277;18;0.453;-0.237;3.280;19;0.451;-0.301;3.256
Frame4;0.098;0;0.312;0.448;3.241;1;0.316;0.498;3.306;2;0.327;0.848;3.366;3;0.323;1.038;3.368;4;0.176;0.731;3.303;5;0.129;0.476;3.246;6;0.104;0.282;3.152;7;0.092;0.234;3.128;8;0.473;0.733;3.290;9;0.515;0.480;3.233;10;0.515;0.286;3.137;10;0.515;0.286;3.137;12;0.243;0.385;3.223;13;0.198;0.026;3.266;14;0.158;-0.232;3.262;15;0.143;-0.289;3.240;16;0.374;0.383;3.215;17;0.415;0.033;3.277;18;0.453;-0.237;3.280;19;0.451;-0.301;3.256
Frame5;0.115;0;0.311;0.448;3.241;1;0.316;0.498;3.305;2;0.327;0.848;3.365;3;0.323;1.038;3.368;4;0.176;0.731;3.303;5;0.129;0.476;3.245;6;0.104;0.282;3.152;7;0.092;0.234;3.128;8;0.472;0.733;3.289;9;0.515;0.479;3.232;10;0.515;0.286;3.137;10;0.515;0.286;3.137;12;0.242;0.385;3.222;13;0.198;0.026;3.265;14;0.158;-0.232;3.262;15;0.148;-0.268;3.214;16;0.374;0.383;3.214;17;0.415;0.033;3.277;18;0.453;-0.237;3.280;19;0.451;-0.301;3.256
Frame6;0.132;0;0.311;0.448;3.240;1;0.316;0.498;3.305;2;0.327;0.848;3.365;3;0.323;1.038;3.367;4;0.175;0.731;3.302;5;0.128;0.476;3.245;6;0.104;0.283;3.151;7;0.093;0.238;3.128;8;0.472;0.733;3.288;9;0.514;0.479;3.232;10;0.515;0.286;3.137;10;0.515;0.286;3.137;12;0.242;0.385;3.222;13;0.198;0.026;3.265;14;0.158;-0.232;3.262;15;0.150;-0.259;3.202;16;0.374;0.383;3.213;17;0.415;0.033;3.276;18;0.453;-0.237;3.280;19;0.450;-0.301;3.256
Frame7;0.149;0;0.311;0.448;3.240;1;0.316;0.498;3.305;2;0.327;0.848;3.365;3;0.323;1.038;3.367;4;0.175;0.731;3.302;5;0.128;0.476;3.245;6;0.104;0.283;3.151;7;0.093;0.238;3.128;8;0.472;0.733;3.288;9;0.514;0.479;3.232;10;0.515;0.286;3.137;10;0.515;0.286;3.137;12;0.242;0.385;3.222;13;0.198;0.026;3.265;14;0.158;-0.232;3.262;15;0.150;-0.259;3.202;16;0.374;0.383;3.213;17;0.415;0.033;3.276;18;0.453;-0.237;3.280;19;0.450;-0.301;3.256
Frame8;0.166;0;0.310;0.448;3.240;1;0.316;0.498;3.304;2;0.326;0.848;3.364;3;0.323;1.038;3.367;4;0.174;0.731;3.302;5;0.128;0.476;3.245;6;0.104;0.283;3.151;7;0.093;0.241;3.128;8;0.472;0.733;3.288;9;0.514;0.479;3.231;10;0.515;0.286;3.136;10;0.515;0.286;3.136;12;0.241;0.385;3.221;13;0.198;0.026;3.265;14;0.158;-0.232;3.262;15;0.152;-0.254;3.196;16;0.374;0.383;3.213;17;0.415;0.033;3.276;18;0.453;-0.237;3.279;19;0.450;-0.301;3.256
Frame9;0.183;0;0.310;0.448;3.240;1;0.316;0.498;3.304;2;0.326;0.848;3.364;3;0.323;1.038;3.367;4;0.174;0.731;3.302;5;0.128;0.476;3.245;6;0.104;0.283;3.151;7;0.093;0.241;3.128;8;0.472;0.733;3.288;9;0.514;0.479;3.231;10;0.515;0.286;3.136;10;0.515;0.286;3.136;12;0.241;0.385;3.221;13;0.198;0.026;3.265;14;0.158;-0.232;3.262;15;0.152;-0.254;3.196;16;0.374;0.383;3.213;17;0.415;0.033;3.276;18;0.453;-0.237;3.279;19;0.450;-0.301;3.256
Frame10;0.200;0;0.310;0.448;3.239;1;0.315;0.499;3.303;2;0.326;0.848;3.364;3;0.322;1.038;3.367;4;0.174;0.731;3.302;5;0.127;0.477;3.245;6;0.104;0.284;3.150;7;0.093;0.244;3.128;8;0.472;0.733;3.288;9;0.513;0.479;3.231;10;0.515;0.286;3.136;10;0.515;0.286;3.136;12;0.241;0.385;3.221;13;0.198;0.026;3.264;14;0.158;-0.231;3.262;15;0.152;-0.251;3.193;16;0.374;0.383;3.212;17;0.415;0.034;3.275;18;0.453;-0.237;3.279;19;0.450;-0.301;3.256
