FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;2.112;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;2.142;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame3;2.149;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.427;0.906;3.216;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.542;3.155;6;0.238;0.321;3.100;7;0.231;0.291;3.094;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.317;3.087;10;0.670;0.317;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.249;3.274;15;0.458;-0.310;3.321;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.672;-0.267;3.268;19;0.679;-0.327;3.200
Frame4;2.159;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.427;0.906;3.216;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.542;3.155;6;0.238;0.321;3.100;7;0.231;0.291;3.094;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.317;3.087;10;0.670;0.317;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.249;3.274;15;0.458;-0.310;3.321;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.672;-0.267;3.268;19;0.679;-0.327;3.200
Frame5;2.166;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.427;0.906;3.216;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.542;3.155;6;0.238;0.321;3.100;7;0.231;0.291;3.094;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.317;3.087;10;0.670;0.317;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.249;3.274;15;0.458;-0.310;3.321;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.672;-0.267;3.268;19;0.679;-0.327;3.200
Frame6;2.173;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.427;0.906;3.216;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.542;3.155;6;0.238;0.321;3.100;7;0.231;0.291;3.094;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.317;3.087;10;0.670;0.317;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.249;3.274;15;0.458;-0.310;3.321;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.672;-0.267;3.268;19;0.679;-0.327;3.200
Frame7;2.180;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.428;0.906;3.217;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.543;3.155;6;0.237;0.321;3.099;7;0.230;0.292;3.092;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.316;3.087;10;0.670;0.316;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.248;3.273;15;0.458;-0.309;3.320;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.673;-0.268;3.270;19;0.681;-0.328;3.202
Frame8;2.187;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.428;0.906;3.217;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.543;3.155;6;0.237;0.321;3.099;7;0.230;0.292;3.092;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.316;3.087;10;0.670;0.316;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.248;3.273;15;0.458;-0.309;3.320;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.673;-0.268;3.270;19;0.681;-0.328;3.202
Frame9;2.194;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.428;0.906;3.217;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.543;3.155;6;0.237;0.321;3.099;7;0.230;0.292;3.092;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.316;3.087;10;0.670;0.316;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.248;3.273;15;0.458;-0.309;3.320;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.673;-0.268;3.270;19;0.681;-0.328;3.202
Frame10;2.201;0;0.446;0.485;3.170;1;0.447;0.548;3.224;2;0.428;0.906;3.217;3;0.405;1.108;3.218;4;0.275;0.794;3.203;5;0.246;0.543;3.155;6;0.237;0.321;3.099;7;0.230;0.292;3.092;8;0.566;0.800;3.179;9;0.640;0.533;3.155;10;0.670;0.316;3.087;10;0.670;0.316;3.087;12;0.384;0.418;3.170;13;0.374;0.066;3.210;14;0.387;-0.248;3.273;15;0.458;-0.309;3.320;16;0.515;0.421;3.152;17;0.608;0.060;3.201;18;0.673;-0.268;3.270;19;0.681;-0.328;3.202
