FrameNo;Time;HipCenter;HipCenterCoordinates.x;HipCenterCoordinates.y;HipCenterCoordinates.z;Spine;SpineCoordinates.x;SpineCoordinates.y;SpineCoordinates.z;ShoulderCenter;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;Head;HeadCoordinates.x;HeadCoordinates.y;HeadCoordinates.z;ShoulderLeft;ShoulderLeftCoordinates.x;ShoulderLeftCoordinates.y;ShoulderLeftCoordinates.z;ElbowLeft;ElbowLeftCoordinates.x;ElbowLeftCoordinates.y;ElbowLeftCoordinates.z;WristLeft;WristLeftCoordinates.x;WristLeftCoordinates.y;WristLeftCoordinates.z;HandLeft;HandLeftCoordinates.x;HandLeftCoordinates.y;HandLeftCoordinates.z;ShoulderRight;ShoulderRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;ElbowRight;ElbowRightCoordinates.x;ShoulderRightCoordinates.y;ShoulderRightCoordinates.z;WristRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HandRight;WristRightCoordinates.x;WristRightCoordinates.y;WristRightCoordinates.z;HipLeft;HipLeftCoordinates.x;HipLeftCoordinates.y;HipLeftCoordinates.z;KneeLeft;KneeLeftCoordinates.x;KneeLeftCoordinates.y;KneeLeftCoordinates.z;AnkleLeft;AnkleLeftCoordinates.x;AnkleLeftCoordinates.y;AnkleLeftCoordinates.z;FootLeft;FootLeftCoordinates.x;FootLeftCoordinates.y;FootLeftCoordinates.z;HipRight;HipRightCoordinates.x;HipRightCoordinates.y;HipRightCoordinates.z;KneeRight;KneeRightCoordinates.x;KneeRightCoordinates.y;KneeRightCoordinates.z;AnkleRight;AnkleRightCoordinates.x;AnkleRightCoordinates.y;AnkleRightCoordinates.z;FootRight;FootRightCoordinates.x;FootRightCoordinates.y;FootRightCoordinates.z
Frame1;0.353;0;0.000;0.000;0.000;1;0.000;0.000;0.000;2;0.000;0.000;0.000;3;0.000;0.000;0.000;4;0.000;0.000;0.000;5;0.000;0.000;0.000;6;0.000;0.000;0.000;7;0.000;0.000;0.000;8;0.000;0.000;0.000;9;0.000;0.000;0.000;10;0.000;0.000;0.000;10;0.000;0.000;0.000;12;0.000;0.000;0.000;13;0.000;0.000;0.000;14;0.000;0.000;0.000;15;0.000;0.000;0.000;16;0.000;0.000;0.000;17;0.000;0.000;0.000;18;0.000;0.000;0.000;19;0.000;0.000;0.000
Frame2;0.407;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.463;1.153;2.995;4;0.336;0.807;2.950;5;0.307;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.391;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.685;-0.199;2.945
Frame3;0.433;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame4;0.440;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame5;0.447;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame6;0.454;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame7;0.461;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame8;0.468;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.466;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame9;0.475;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame10;0.482;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame11;0.489;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame12;0.496;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.483;0.930;2.961;3;0.462;1.153;2.994;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame13;0.503;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.482;0.930;2.961;3;0.462;1.153;2.993;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame14;0.511;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.482;0.930;2.961;3;0.462;1.153;2.993;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame15;0.519;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.482;0.930;2.961;3;0.462;1.153;2.993;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame16;0.526;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.482;0.930;2.961;3;0.462;1.153;2.993;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.828;10;0.703;0.353;2.828;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
Frame17;0.533;0;0.494;0.528;2.895;1;0.494;0.586;2.950;2;0.482;0.930;2.961;3;0.462;1.153;2.992;4;0.336;0.807;2.950;5;0.306;0.555;2.898;6;0.284;0.350;2.813;7;0.283;0.329;2.805;8;0.625;0.813;2.943;9;0.683;0.559;2.910;10;0.703;0.353;2.827;10;0.703;0.353;2.827;12;0.431;0.463;2.880;13;0.408;0.136;2.923;14;0.396;-0.117;2.970;15;0.390;-0.192;2.954;16;0.561;0.465;2.883;17;0.633;0.132;2.933;18;0.692;-0.125;2.963;19;0.684;-0.199;2.945
